,text,intent
367,"Bambino, ti pregherei di spostarti nella stanza a nord. Grazie.",MoveToRoom
368,"Per favore, spostati nella stanza a nord con calma e senza fare rumore.",MoveToRoom
369,"Vai nella stanza a nord, per favore.",MoveToRoom
370,"Vai nella stanza a nord adesso, senza indugiare.",MoveToRoom
371,"Vai nella stanza del nord adesso, senza fare rumore e senza esitazione.",MoveToRoom
372,"Prego, spostati nella stanza a nord.",MoveToRoom
373,"Vai nella stanza a nord, ora.",MoveToRoom
374,Vai nella stanza a nord in modo deciso e senza fare domande.,MoveToRoom
375,Vai nella stanza a nord. Ora.,MoveToRoom
376,"Spostati nella stanza a nord, per favore.",MoveToRoom
377,"Ciao, potresti spostarti gentilmente nella stanza a nord, per favore?",MoveToRoom
378,"Ciao, potresti per favore spostarti nella stanza a nord? Grazie!",MoveToRoom
379,"Per favore, potresti spostarti nella stanza che si trova nella direzione nord?",MoveToRoom
380,"Ciao, potresti spostarti nella stanza a nord per favore?",MoveToRoom
381,"Per favore, potresti andare nella stanza che si trova a nord?",MoveToRoom
382,"Per favore, potresti andare nella stanza a nord? Grazie.",MoveToRoom
383,"Scusa, potresti per favore spostarti nella stanza a nord? Ti ringrazio molto per la tua gentilezza.",MoveToRoom
384,"Mi scusi, signora. Potrebbe gentilmente spostarsi nella stanza a nord? Mi farebbe molto piacere avere un po' di tranquillità in questa stanza.",MoveToRoom
385,"Mi scusi, potrebbe spostarsi nella stanza a nord per favore? Grazie.",MoveToRoom
386,"Per favore, spostati nella stanza a nord senza esprimere emozioni o sentimenti personali.",MoveToRoom
387,"Mi scusi, sarebbe possibile spostarsi nella stanza a nord per favore?",MoveToRoom
388,"Scusa, potresti spostarti nella stanza a nord per favore? Grazie.",MoveToRoom
389,"Scusami, potresti spostarti gentilmente nella stanza a nord per favore?",MoveToRoom
390,"Ciao, scusa se ti disturbo. Potresti gentilmente spostarti nella stanza a nord, per favore? Grazie mille!",MoveToRoom
391,"Scusa, potresti spostarti nella stanza a nord, per favore?",MoveToRoom
392,"Potresti spostarti gentilmente nella stanza a nord, per favore?",MoveToRoom
393,"Potresti per favore spostarti nella stanza a nord, per favore?",MoveToRoom
394,"Scendi subito le scale adesso, senza indugiare!",GoDownstairs
395,"Scendi le scale adesso, senza indugiare.",GoDownstairs
396,Scendi le scale subito!,GoDownstairs
397,Scendi le scale adesso senza fare tardi.,GoDownstairs
398,"Scendi le scale subito, senza indugio!",GoDownstairs
399,Scendi le scale subito.,GoDownstairs
400,Scendi subito le scale!,GoDownstairs
401,"Scendi subito le scale, adesso!",GoDownstairs
402,"Scendi le scale adesso, senza fare storie!",GoDownstairs
403,"Scusi, potrebbe scendere gentilmente le scale per favore?",GoDownstairs
404,"Mi scusi, potrebbe gentilmente scendere le scale per favore?",GoDownstairs
405,"Scusi, potrebbe gentilmente scendere le scale, per favore?",GoDownstairs
406,"Scusi, potrebbe per favore scendere le scale gentilmente?",GoDownstairs
407,"Scusi, potrebbe gentilmente scendere le scale?",GoDownstairs
408,"Per favore, potrebbe scendere le scale?",GoDownstairs
409,"Prego, potrebbe scendere gentilmente le scale per favore?",GoDownstairs
410,"Per favore, scenda le scale.",GoDownstairs
411,"Per favore, scendi le scale.",GoDownstairs
412,"Per favore, scenda le scale immediatamente.",GoDownstairs
413,Ti prego di scendere le scale immediatamente. Grazie.,GoDownstairs
414,"Per cortesia, scenda le scale in maniera tempestiva e senza indugi.",GoDownstairs
415,"Ti prego di scendere le scale in maniera immediata, grazie.",GoDownstairs
416,"Scendi le scale, per favore.",GoDownstairs
417,Scenda le scale immediatamente,GoDownstairs
418,Scendi le scale immediatamente,GoDownstairs
419,Scendi le scale immediatamente.,GoDownstairs
420,Potrebbe scendere le scale per favore?,GoDownstairs
421,"Per favore, potresti scendere le scale?",GoDownstairs
422,"Potrebbe gentilmente scendere le scale, per favore?",GoDownstairs
423,"Potrebbe scendere le scale, per favore?",GoDownstairs
424,"Per favore, potresti scendere le scale con me?",GoDownstairs
425,"Scendi le scale per favore, ti accompagno io se vuoi.",GoDownstairs
426,"Per favore, scendi le scale con me?",GoDownstairs
427,Potresti per favore scendere le scale?,GoDownstairs
428,"Scusi, potrebbe gentilmente scendere le scale per favore?",GoDownstairs
429,"Scusa, potresti scendere le scale? Grazie.",GoDownstairs
430,"Scusa, potresti scendere le scale per favore?",GoDownstairs
431,"Ciao, potresti scendere le scale per favore?",GoDownstairs
432,Puoi scendere le scale per favore?,GoDownstairs
433,"Scendi ora le scale, non perdiamo tempo.",GoDownstairs
434,"Scendi subito le scale, ora!",GoDownstairs
435,Scendi le scale adesso!,GoDownstairs
436,"Scendi le scale immediatamente, adesso!",GoDownstairs
437,Scendi subito le scale adesso!,GoDownstairs
438,"Scusa, potresti gentilmente scendere le scale per favore?",GoDownstairs
439,"Scusa, potresti gentilmente scendere le scale? Grazie mille!",GoDownstairs
440,"Scusami, potresti scendere gentilmente le scale, per favore?",GoDownstairs
441,"Per favore, potresti scendere le scale per un attimo?",GoDownstairs
442,"Per favore, potresti scendere le scale gentilmente?",GoDownstairs
443,Scendi le scale.,GoDownstairs
444,"Potresti scendere le scale, per favore?",GoDownstairs
445,Potresti scendere le scale per favore?,GoDownstairs
446,"Puoi scendere le scale, per favore?",GoDownstairs
447,"Scendi subito le scale adesso, non perdiamo tempo!",GoDownstairs
448,Scendi le scale immediatamente!,GoDownstairs
449,"Ciao piccolino, potresti per favore scendere le scale? Grazie mille!",GoDownstairs
450,"Per favore, scendi le scale ora.",GoDownstairs
451,"Bambino, scendi le scale ora.",GoDownstairs
452,Scendi le scale adesso.,GoDownstairs
453,"Ciao, posso chiederti di scendere le scale per favore?",GoDownstairs
454,"Ciao, puoi scendere le scale per favore?",GoDownstairs
455,"Per favore, scendi le scale con attenzione.",GoDownstairs
456,"Per favore, scendi le scale in modo sicuro e tranquillo.",GoDownstairs
457,Sarebbe gentile da parte tua se scendi le scale.,GoDownstairs
458,"Ciao bambino, puoi scendere le scale gentilmente per favore?",GoDownstairs
459,"Mi scusi, signora. Potrebbe per favore scendere le scale con gentilezza? Grazie.",GoDownstairs
460,"Mi scusi signora, potrebbe gentilmente scendere le scale per favore?",GoDownstairs
461,"Scusa, potresti per favore scendere le scale gentilmente? Grazie.",GoDownstairs
462,"Scusa, signora, potrebbe per favore scendere le scale gentilmente? Grazie mille.",GoDownstairs
463,"Mi permetta di offrirle il mio aiuto per scendere le scale in modo sicuro e confortevole, signora?",GoDownstairs
464,"Scusi, Signora, potrebbe per favore scendere le scale? Grazie moltissimo.",GoDownstairs
465,"Signora, sarebbe così gentile da scendere le scale per favore?",GoDownstairs
466,"Per favore, signora, potrebbe scendere gentilmente le scale?",GoDownstairs
467,"Scusi, signora, potrebbe gentilmente scendere le scale per favore?",GoDownstairs
468,"Scusami signora, potrebbe per favore scendere le scale con calma e attenzione? Grazie.",GoDownstairs
469,"Scusi, potrebbe scendere le scale per favore?",GoDownstairs
470,Potrebbe gentilmente scendere le scale per favore?,GoDownstairs
471,"Per favore, scenda le scale in modo sicuro e controllato.",GoDownstairs
472,"Scusa, potresti per favore scendere le scale? Grazie mille!",GoDownstairs
473,"Scusa, potresti gentilmente scendere le scale per favore? Grazie mille!",GoDownstairs
474,"Per favore, potresti scendere gentilmente le scale, per cortesia?",GoDownstairs
475,"Ti pregherei di scendere le scale in modo gentile e attento, grazie.",GoDownstairs
476,"Scendi le scale ora, per favore.",GoDownstairs
477,"Per favore, scendi le scale con cautela e attenzione.",GoDownstairs
478,"Per favore, scendi le scale",GoDownstairs
479,"Per favore, scendi le scale in modo sicuro e calmo.",GoDownstairs
480,"Per favore, scendi le scale in modo sicuro e controllato.",GoDownstairs
481,"Ciao, potresti scendere le scale, per favore?",GoDownstairs
482,Scendi subito le scale senza fare storie!,GoDownstairs
483,"Ciao signore, potrebbe gentilmente scendere le scale per favore?",GoDownstairs
484,"Perfavore, scendi le scale.",GoDownstairs
485,Scenda le scale immediatamente.,GoDownstairs
486,Prego scendere le scale immediatamente.,GoDownstairs
487,Potrebbe per favore scendere le scale?,GoDownstairs
488,"Scusi, potrebbe cortesemente scendere le scale per favore?",GoDownstairs
489,"Scusa, potresti per favore accompagnarmi giù per le scale? Sarebbe molto gentile da parte tua.",GoDownstairs
490,"Ciao, scusa se ti disturbo, ma potresti gentilmente andare giù per le scale? Grazie mille.",GoDownstairs
491,"Scusa, potresti per favore accompagnarmi giù per le scale? Ti ringrazio molto.",GoDownstairs
492,"Scusa, potresti per favore accompagnarmi giù per le scale? o Ti chiedo gentilmente di scendere le scale insieme a me, se non ti dispiace.",GoDownstairs
493,"Scusa, potresti per favore scendere le scale? Grazie.",GoDownstairs
494,"Scusa, potresti per favore andare giù per le scale?",GoDownstairs
495,"Scendi subito le scale, senza perdere tempo!",GoDownstairs
496,"Scendi le scale, adesso!",GoDownstairs
497,Scendi le scale ora!,GoDownstairs
498,"Scusa, potresti per favore scendere gentilmente le scale? Grazie.",GoDownstairs
499,"Ciao! Scusa se ti disturbo, ma potresti andare giù per le scale gentilmente per favore?",GoDownstairs
500,"Scusa, potresti andare giù per le scale per favore?",GoDownstairs
501,"Ciao, potresti gentilmente scendere le scale per favore?",GoDownstairs
502,"Per favore, potresti scendere le scale per favore?",GoDownstairs
503,Prego scendere le scale.,GoDownstairs
504,"Ciao, potresti per favore scendere le scale per cortesia?",GoDownstairs
505,"Per favore, puoi scendere le scale?",GoDownstairs
506,"Potresti gentilmente scendere le scale, per favore?",GoDownstairs
507,"Per favore, vai giù per le scale.",GoDownstairs
508,Per favore scendi le scale.,GoDownstairs
509,"Bambino, per favore scendi le scale.",GoDownstairs
510,"Bambino, per favore scendi le scale ora.",GoDownstairs
511,"Bambino, ti prego di scendere le scale ora.",GoDownstairs
512,Scendi le scale ora.,GoDownstairs
513,"Bambino, scendi le scale.",GoDownstairs
514,Ti prego di scendere le scale subito.,GoDownstairs
515,Prego scendi le scale.,GoDownstairs
516,"Scendi le scale subito, per favore.",GoDownstairs
517,"Per favore, scendi le scale adesso.",GoDownstairs
518,"Ciao, potresti scendere le scale gentilmente per favore?",GoDownstairs
519,"Scusa, potresti per favore scendere le scale gentilmente? Grazie mille.",GoDownstairs
520,"Mi scusi, signora, sarebbe così gentile da poter scendere giù per le scale? Grazie mille.",GoDownstairs
521,"Scusa, signora, potrebbe gentilmente scendere le scale per cortesia?",GoDownstairs
522,"Per favore, signora, potrebbe scendere le scale gentilmente?",GoDownstairs
523,"Mi dispiace disturbarla, ma potrebbe per favore scendere le scale? Grazie.",GoDownstairs
524,Potresti gentilmente scendere le scale per favore?,GoDownstairs
525,"Scusa, potresti per favore scendere le scale?",GoDownstairs
526,"Scusa, potresti gentilmente scendere le scale, per favore?",GoDownstairs
527,"Ciao piccola, scendi gentilmente le scale, per favore? Grazie mille.",GoDownstairs
528,"Scusa, potresti per favore scendere le scale in modo gentile? Grazie mille.",GoDownstairs
529,"Per favore, scendi le scale, grazie.",GoDownstairs
530,Ti prego di scendere le scale ora. Grazie.,GoDownstairs
531,"Per favore, scendi giù per le scale.",GoDownstairs
532,"Ciao, potresti per favore andare giù per le scale?",GoDownstairs
533,"Ciao, potresti per favore scendere le scale?",GoDownstairs
534,"Ciao, potresti per favore scendere le scale per favore? Grazie.",GoDownstairs
535,Salga le scale subito!,GoUpstairs
536,Salite le scale immediatamente!,GoUpstairs
537,Salga le scale immediatamente!,GoUpstairs
538,Salite le scale subito!,GoUpstairs
539,"Su per le scale, ora!",GoUpstairs
540,Su per le scale subito!,GoUpstairs
541,"Scusa, potresti gentilmente salire le scale per favore? Grazie mille.",GoUpstairs
542,"Scusi, potrebbe gentilmente salire le scale? Grazie mille.",GoUpstairs
543,"Scusi, potrebbe gentilmente salire le scale per favore?",GoUpstairs
544,"Per favore, potrebbe salire le scale gentilmente?",GoUpstairs
545,"Per favore, salga le scale.",GoUpstairs
546,Si prega di salire le scale.,GoUpstairs
547,"La pregherei di salire le scale, grazie.",GoUpstairs
548,"Salga le scale, per favore.",GoUpstairs
549,"La prego di salire le scale senza indugiare, grazie.",GoUpstairs
550,"La prego, salga le scale.",GoUpstairs
551,"Prego salire le scale, per favore",GoUpstairs
552,"Per favore, sali le scale.",GoUpstairs
553,Salga le scale immediatamente.,GoUpstairs
554,"Prego, salga le scale.",GoUpstairs
555,"Salga le scale immediatamente, per favore.",GoUpstairs
556,Potrebbe per favore salire le scale?,GoUpstairs
557,"Scusi, potrebbe gentilmente salire le scale?",GoUpstairs
558,"Signore, potrebbe per favore salire le scale?",GoUpstairs
559,"Per favore, potrebbe salire le scale?",GoUpstairs
560,"Per favore, potresti salire le scale?",GoUpstairs
561,"Potrebbe gentilmente salire le scale, per favore?",GoUpstairs
562,"Scusa, potresti accompagnarmi a salire le scale? Sarebbe molto gentile da parte tua.",GoUpstairs
563,"Scusa, potresti gentilmente salire le scale con me? Vorrei avere la tua compagnia e magari chiacchierare un po'.",GoUpstairs
564,"Ciao! Scusa se ti disturbo, ma avrei bisogno del tuo aiuto. Potresti gentilmente salire le scale con me? Ti ringrazio anticipatamente.",GoUpstairs
565,"Scusa, potresti gentilmente salire le scale con me?",GoUpstairs
566,"Scusa, potresti accompagnarmi a salire le scale?",GoUpstairs
567,Posso chiederti di salire le scale insieme?,GoUpstairs
568,"Scusa, potresti per favore salire le scale con me?",GoUpstairs
569,Potresti per favore salire le scale?,GoUpstairs
570,Vuoi salire le scale insieme?,GoUpstairs
571,"Scusami, potresti per favore salire le scale?",GoUpstairs
572,"Ciao, vuoi salire le scale insieme?",GoUpstairs
573,"Salite le scale subito, non perdiamo tempo!",GoUpstairs
574,"Su per le scale, adesso!",GoUpstairs
575,"Su, sali le scale adesso!",GoUpstairs
576,Sali le scale subito!,GoUpstairs
577,Salire le scale ora!,GoUpstairs
578,Salta le scale subito!,GoUpstairs
579,"Sali immediatamente le scale, senza indugi o esitazioni.",GoUpstairs
580,"Per favore, potresti salire le scale gentilmente?",GoUpstairs
581,"Scusa, potresti gentilmente salire le scale per favore?",GoUpstairs
582,"Scusa, potresti per favore salire le scale? Grazie mille.",GoUpstairs
583,"Scusa, potresti gentilmente salire le scale per favore? Grazie!",GoUpstairs
584,"Ciao, potresti gentilmente salire le scale, per favore?",GoUpstairs
585,"Scusa, potresti gentilmente salire le scale, per favore?",GoUpstairs
586,"Salire le scale, per favore.",GoUpstairs
587,"Salite le scale, per favore.",GoUpstairs
588,"Potresti gentilmente salire le scale, per favore?",GoUpstairs
589,Potresti gentilmente salire le scale?,GoUpstairs
590,"Per favore, puoi salire le scale?",GoUpstairs
591,Puoi per favore salire le scale?,GoUpstairs
592,Puoi salire le scale per favore?,GoUpstairs
593,"Ciao, potresti salire le scale per favore?",GoUpstairs
594,"Ti prego di salire le scale, per favore.",GoUpstairs
595,Salire le scale adesso!,GoUpstairs
596,Sali le scale ora!,GoUpstairs
597,"Sali le scale subito, non fare tardi!",GoUpstairs
598,"Sali subito quelle scale, adesso!",GoUpstairs
599,"Salì le scale adesso, non fare tardi!",GoUpstairs
600,"Sali subito le scale, adesso!",GoUpstairs
601,"Ciao piccolo amico, vuoi salire le scale con me?",GoUpstairs
602,"Per favore, potresti salire le scale per me? oppure Mi aiuteresti a salire le scale per favore?",GoUpstairs
603,"Bambino, ti prego di salire le scale ora.",GoUpstairs
604,"Per cortesia, sali le scale.",GoUpstairs
605,Salite le scale.,GoUpstairs
606,"Salire le scale ora, per favore.",GoUpstairs
607,Salire le scale adesso.,GoUpstairs
608,Salire le scale.,GoUpstairs
609,"Salire le scale immediatamente, senza esitazione.",GoUpstairs
610,"Ciao, vuoi salire le scale con me?",GoUpstairs
611,"Ciao, puoi salire le scale per favore?",GoUpstairs
612,"Ciao, puoi per favore salire le scale?",GoUpstairs
613,"Per favore, sali le scale?",GoUpstairs
614,"Per favore, vai su per le scale.",GoUpstairs
615,Mi permetteresti di offrirti il mio aiuto per salire le scale? Sarebbe un piacere accompagnarti e assicurarmi che tu arrivi in cima in sicurezza.,GoUpstairs
616,"Mi scusi, potrebbe accompagnarmi a salire le scale, per favore?",GoUpstairs
617,"Mi scusi, potrebbe cortesemente salire le scale?",GoUpstairs
618,"Scusi, potrebbe per favore salire le scale?",GoUpstairs
619,"Scusi, potrebbe cortesemente accompagnarmi a salire le scale?",GoUpstairs
620,"Potrebbe salire le scale, per favore?",GoUpstairs
621,Mi permette di accompagnarla su per le scale?,GoUpstairs
